-6.477890624999999999999999999999999999999999999999999999999999999999999999999991e-01 -6.399843749999999999999999999999999999999999999999999999999999999999999999999878e-01 4.174458993048944144750256777222948678872795469278511877558276021033818664599022e-01 4.215287022392561244208592627980036411018607189565556111651984609475326690722639e-01 0
-6.477890624999999999999999999999999999999999999999999999999999999999999999999991e-01 -6.399843749999999999999999999999999999999999999999999999999999999999999999999878e-01 4.215287022392561244208592627980036411018607189565556111651984609475326690722596e-01 4.256115051736178343666928478737124143164418909852600345745693197916834716846213e-01 0
-6.39984375000000000000000000000000000000000000000000000000000000000000000000005e-01 -6.321796874999999999999999999999999999999999999999999999999999999999999999999937e-01 4.092802934361709945833585075708773214581172028704423409370858844150802612352047e-01 4.133630963705327045291920926465860946726983748991467643464567432592310638475621e-01 0
-6.39984375000000000000000000000000000000000000000000000000000000000000000000005e-01 -6.321796874999999999999999999999999999999999999999999999999999999999999999999937e-01 4.133630963705327045291920926465860946726983748991467643464567432592310638475578e-01 4.174458993048944144750256777222948678872795469278511877558276021033818664599108e-01 0
-6.321796875000000000000000000000000000000000000000000000000000000000000000000023e-01 -6.243750000000000000000000000000000000000000000000000000000000000000000000000083e-01 4.092802934361709945833585075708773214581172028704423409370858844150802612352047e-01 4.133630963705327045291920926465860946726983748991467643464567432592310638475621e-01 0
-6.321796875000000000000000000000000000000000000000000000000000000000000000000023e-01 -6.243750000000000000000000000000000000000000000000000000000000000000000000000083e-01 4.133630963705327045291920926465860946726983748991467643464567432592310638475578e-01 4.174458993048944144750256777222948678872795469278511877558276021033818664599108e-01 1
-6.39984375000000000000000000000000000000000000000000000000000000000000000000005e-01 -6.321796874999999999999999999999999999999999999999999999999999999999999999999937e-01 4.174458993048944144750256777222948678872795469278511877558276021033818664599022e-01 4.215287022392561244208592627980036411018607189565556111651984609475326690722639e-01 0
-6.39984375000000000000000000000000000000000000000000000000000000000000000000005e-01 -6.321796874999999999999999999999999999999999999999999999999999999999999999999937e-01 4.215287022392561244208592627980036411018607189565556111651984609475326690722596e-01 4.256115051736178343666928478737124143164418909852600345745693197916834716846213e-01 1
-6.321796875000000000000000000000000000000000000000000000000000000000000000000023e-01 -6.243750000000000000000000000000000000000000000000000000000000000000000000000083e-01 4.174458993048944144750256777222948678872795469278511877558276021033818664599022e-01 4.215287022392561244208592627980036411018607189565556111651984609475326690722639e-01 1
-6.321796875000000000000000000000000000000000000000000000000000000000000000000023e-01 -6.243750000000000000000000000000000000000000000000000000000000000000000000000083e-01 4.215287022392561244208592627980036411018607189565556111651984609475326690722596e-01 4.256115051736178343666928478737124143164418909852600345745693197916834716846213e-01 1
-6.633984375000000000000000000000000000000000000000000000000000000000000000000045e-01 -6.555937500000000000000000000000000000000000000000000000000000000000000000000018e-01 4.337771110423412542583600180251299607456042350426688813933110374799850769093102e-01 4.378599139767029642041936031008387339601854070713733048026818963241358795216676e-01 0
-6.633984375000000000000000000000000000000000000000000000000000000000000000000045e-01 -6.555937500000000000000000000000000000000000000000000000000000000000000000000018e-01 4.378599139767029642041936031008387339601854070713733048026818963241358795216633e-01 4.419427169110646741500271881765475071747665791000777282120527551682866821340163e-01 0
-6.790078124999999999999999999999999999999999999999999999999999999999999999999926e-01 -6.712031249999999999999999999999999999999999999999999999999999999999999999999813e-01 4.501083227797880940416943583279650536039289231574865750307944728565882873587182e-01 4.541911257141498039875279434036738268185100951861909984401653317007390899710756e-01 0
-6.790078124999999999999999999999999999999999999999999999999999999999999999999926e-01 -6.712031249999999999999999999999999999999999999999999999999999999999999999999813e-01 4.541911257141498039875279434036738268185100951861909984401653317007390899710713e-01 4.582739286485115139333615284793826000330912672148954218495361905448898925834243e-01 0
-6.712031249999999999999999999999999999999999999999999999999999999999999999999985e-01 -6.633984374999999999999999999999999999999999999999999999999999999999999999999959e-01 4.419427169110646741500271881765475071747665791000777282120527551682866821340034e-01 4.460255198454263840958607732522562803893477511287821516214236140124374847463651e-01 0
-6.712031249999999999999999999999999999999999999999999999999999999999999999999985e-01 -6.633984374999999999999999999999999999999999999999999999999999999999999999999959e-01 4.460255198454263840958607732522562803893477511287821516214236140124374847463608e-01 4.501083227797880940416943583279650536039289231574865750307944728565882873587225e-01 0
-6.633984375000000000000000000000000000000000000000000000000000000000000000000045e-01 -6.555937500000000000000000000000000000000000000000000000000000000000000000000018e-01 4.419427169110646741500271881765475071747665791000777282120527551682866821340034e-01 4.460255198454263840958607732522562803893477511287821516214236140124374847463651e-01 0
-6.633984375000000000000000000000000000000000000000000000000000000000000000000045e-01 -6.555937500000000000000000000000000000000000000000000000000000000000000000000018e-01 4.460255198454263840958607732522562803893477511287821516214236140124374847463608e-01 4.501083227797880940416943583279650536039289231574865750307944728565882873587225e-01 1
-6.712031249999999999999999999999999999999999999999999999999999999999999999999985e-01 -6.633984374999999999999999999999999999999999999999999999999999999999999999999959e-01 4.501083227797880940416943583279650536039289231574865750307944728565882873587182e-01 4.541911257141498039875279434036738268185100951861909984401653317007390899710756e-01 0
-6.712031249999999999999999999999999999999999999999999999999999999999999999999985e-01 -6.633984374999999999999999999999999999999999999999999999999999999999999999999959e-01 4.541911257141498039875279434036738268185100951861909984401653317007390899710713e-01 4.582739286485115139333615284793826000330912672148954218495361905448898925834243e-01 0
-6.633984375000000000000000000000000000000000000000000000000000000000000000000045e-01 -6.555937500000000000000000000000000000000000000000000000000000000000000000000018e-01 4.501083227797880940416943583279650536039289231574865750307944728565882873587182e-01 4.541911257141498039875279434036738268185100951861909984401653317007390899710756e-01 1
-6.633984375000000000000000000000000000000000000000000000000000000000000000000045e-01 -6.555937500000000000000000000000000000000000000000000000000000000000000000000018e-01 4.541911257141498039875279434036738268185100951861909984401653317007390899710713e-01 4.582739286485115139333615284793826000330912672148954218495361905448898925834243e-01 1
-6.555937500000000000000000000000000000000000000000000000000000000000000000000104e-01 -6.477890624999999999999999999999999999999999999999999999999999999999999999999905e-01 4.256115051736178343666928478737124143164418909852600345745693197916834716846084e-01 4.296943081079795443125264329494211875310230630139644579839401786358342742969614e-01 0
-6.555937500000000000000000000000000000000000000000000000000000000000000000000104e-01 -6.477890624999999999999999999999999999999999999999999999999999999999999999999905e-01 4.296943081079795443125264329494211875310230630139644579839401786358342742969571e-01 4.337771110423412542583600180251299607456042350426688813933110374799850769093145e-01 0
-6.477890624999999999999999999999999999999999999999999999999999999999999999999991e-01 -6.399843749999999999999999999999999999999999999999999999999999999999999999999878e-01 4.256115051736178343666928478737124143164418909852600345745693197916834716846084e-01 4.296943081079795443125264329494211875310230630139644579839401786358342742969614e-01 0
